player_uid,player_name,season,exit_speed,angle,direction
h_1000222330,"Kamerer, Tyler",2026,86.98288000000001,-34.259535,23.764762
h_838742,"Grube, Sam",2026,96.29112,14.187287,25.685057
h_838741,"Daniel, Pete",2026,98.59166,22.188584,-10.692277
h_831482,"Ball, Ethan",2026,94.12416,-5.520253,-9.067226
h_10054885,"Hinson, Cooper",2026,89.03055,9.716858,-21.555454
h_824647,"Onate, Mason",2026,96.08326000000001,3.185022,-8.093301
h_824567,"Lutterman, Hudson",2026,94.58781,11.241721,5.79158
h_838742,"Grube, Sam",2026,NA,NA,NA
h_1000301843,"Murdoch, Ethan",2026,107.47373,20.160236,-27.326741
h_824647,"Onate, Mason",2026,73.50102,-45.009734,35.417636
h_824574,"Smith, Jack",2026,84.98956,55.337234,0.479596
h_1000125439,"Bottone, Evan",2026,72.26517,25.248574,20.217897
h_1000222330,"Kamerer, Tyler",2026,76.4593,7.184956,-30.601257
h_811781,"Gates, Sam",2026,93.77364,15.641363,-10.199164
h_838743,"Petrich, Owen",2026,49.80519,-62.161261,-12.132322
h_824567,"Lutterman, Hudson",2026,75.82792,20.607322,-32.615087
h_10054378,"Gubba, Wil",2026,70.77095,20.386461,-35.975959
h_1000222330,"Kamerer, Tyler",2026,88.04369,-6.010304,-15.888205
h_831482,"Ball, Ethan",2026,102.45789,8.198582,24.299795
h_824009,"Locurto, Nick",2026,91.07719,16.351157,13.204019
h_695674,"Hughes, Treyson",2026,84.78620000000001,24.088834,-19.783086
h_831480,"Oxendine, CJ",2026,64.75107,-30.670739,-36.543101
h_831426,"Hurt, Willie",2026,93.62588000000001,14.121044,-10.995799
h_824567,"Lutterman, Hudson",2026,68.83521,26.913351,-22.681377
h_831481,"Chandler, Aimon",2026,78.90971,69.480832,-29.368828
h_1000222330,"Kamerer, Tyler",2026,76.05561,-11.436808,23.91385
h_703551,"Gibson, Ethan",2026,59.78414,-18.392342,4.175667
h_831482,"Ball, Ethan",2026,84.85988,36.478957,17.292022
h_695674,"Hughes, Treyson",2026,69.2974,32.754839,10.383783
h_824009,"Locurto, Nick",2026,98.36716,-6.23587,35.328074
h_838742,"Grube, Sam",2026,95.54765,4.034547,25.374706
h_838743,"Petrich, Owen",2026,72.02936,62.40609,-3.540562
h_806039,"Burress, Drew",2026,106.31947000000001,16.543374,-17.72032
h_812674,"Schmidt, Kent",2026,102.09696000000001,8.952454,8.112641
h_822871,"Zuckerman, Ryan",2026,88.34586,16.781944,5.909948
h_815976,"French, Anderson",2026,88.82425,31.71372,29.747959
h_703551,"Gibson, Ethan",2026,61.90912,32.887514,-20.892738
h_822871,"Zuckerman, Ryan",2026,102.66406,-9.396279,9.876418
h_815345,"Baker, Will",2026,84.98554,-42.098542,30.443418
h_812668,"Kerce, Carson",2026,82.26388,63.495366,5.960481
h_831482,"Ball, Ethan",2026,100.54369,-8.214394,16.966427
h_838742,"Grube, Sam",2026,76.99805,-59.550625,94.750791
h_838743,"Petrich, Owen",2026,95.4787,12.386024,-1.839151
h_806039,"Burress, Drew",2026,79.67441000000001,62.375524,-12.370192
h_815415,"Hernandez, Alex",2026,84.49251,16.150052,-10.128863
h_814181,"Advincula, Jarren",2026,77.76913,44.427274,15.49371
h_815976,"French, Anderson",2026,72.20272,37.25383,-12.283655
h_703551,"Gibson, Ethan",2026,97.70895,21.737959,-6.032423
h_814181,"Advincula, Jarren",2026,93.55913,21.914949,1.343191
h_812674,"Schmidt, Kent",2026,83.54824,54.921634,38.715341
h_838742,"Grube, Sam",2026,85.6917,2.986444,22.311286
h_838743,"Petrich, Owen",2026,93.57811000000001,37.962902,11.749088
h_822871,"Zuckerman, Ryan",2026,98.10394000000001,34.794647,-5.224344
h_811441,"Rogers, Drew",2026,90.14189,33.649318,-17.170644
h_812668,"Kerce, Carson",2026,98.7701,18.554277,-9.065163
h_806039,"Burress, Drew",2026,89.90127,-27.423513,-48.664696
h_831480,"Oxendine, CJ",2026,52.69805,-62.485838,-58.043644
h_814181,"Advincula, Jarren",2026,54.845310000000005,-54.85043,52.924576
h_812494,"Brown, Cade",2026,62.601380000000006,-1.781655,-5.539252
h_695674,"Hughes, Treyson",2026,83.90682,-24.637866,15.91048
h_824009,"Locurto, Nick",2026,95.32771,1.28771,-3.612873
h_695674,"Hughes, Treyson",2026,87.81488,50.860751,-4.360734
h_831482,"Ball, Ethan",2026,64.25584,-67.044769,93.182085
h_824567,"Lutterman, Hudson",2026,99.98369000000001,9.501164,-31.876314
h_1000091685,"Gracia, AJ",2026,92.32892,53.563082,-10.850722
h_1000278564,"Tiroly, Joe",2026,69.1281,44.469696,-12.593985
h_806117,"Harris, Sam",2026,61.41228000000001,27.734074,-6.750056
h_703494,"Didawick, Harrison",2026,94.74576,18.952427,27.061882
h_823374,"Murray, Noah",2026,93.69602,40.779248,-3.512019
h_703551,"Gibson, Ethan",2026,81.31256,23.210064,11.159239
h_836029,"Jouras, Noah",2026,43.80895,-9.356195,-35.255498
h_806027,"Becker, Eric",2026,89.9899,25.442251,-28.507562
h_1000278564,"Tiroly, Joe",2026,57.19435,12.526142,-14.417088
h_695674,"Hughes, Treyson",2026,14.466809999999999,-54.133965,-3.988835
h_824009,"Locurto, Nick",2026,99.15817,-9.700305,-11.246313
h_831482,"Ball, Ethan",2026,73.64537,-6.869364,-16.926186
h_838742,"Grube, Sam",2026,98.54429,1.501177,22.756303
h_703494,"Didawick, Harrison",2026,102.59870000000001,12.365593,6.192263
h_832363,"Jackson, Zach",2026,88.48479,3.106563,-1.418176
h_824567,"Lutterman, Hudson",2026,70.36936,16.77508,-33.112567
h_805714,"Cooke, Henry",2026,79.21045000000001,10.641436,-24.797084
h_838743,"Petrich, Owen",2026,87.93017,11.380415,-25.638838
h_811781,"Gates, Sam",2026,60.52798,-79.455872,75.105145
h_703551,"Gibson, Ethan",2026,88.68618000000001,31.460595,11.743296
h_702973,"Johnson, Kyle",2026,90.33656,9.449067,-26.265137
h_836029,"Jouras, Noah",2026,29.633889999999997,-41.273749,-44.194842
h_1000091685,"Gracia, AJ",2026,88.11559,-20.344915,7.130219
h_824009,"Locurto, Nick",2026,89.26872,4.127549,-9.074517
h_1000278564,"Tiroly, Joe",2026,85.68828,27.28617,14.907796
h_806117,"Harris, Sam",2026,87.41138000000001,8.350004,-20.906754
h_703494,"Didawick, Harrison",2026,62.02949000000001,-63.429885,92.232939
h_823374,"Murray, Noah",2026,97.76157,22.681323,-24.075035
h_824567,"Lutterman, Hudson",2026,44.156420000000004,-13.126265,-47.117271
h_838743,"Petrich, Owen",2026,52.58559,-45.592858,45.356106
h_811781,"Gates, Sam",2026,102.5744,18.64769,31.756857
h_703551,"Gibson, Ethan",2026,124.43049,-49.386037,-37.255572
h_806027,"Becker, Eric",2026,101.19437,-5.668594,6.311686
h_1000091685,"Gracia, AJ",2026,101.00729,20.952318000000002,-9.898996
h_1000278564,"Tiroly, Joe",2026,65.79558,25.657571,-27.411785
h_824009,"Locurto, Nick",2026,98.71603,25.703188,-0.16808
h_702973,"Johnson, Kyle",2026,101.08272000000001,4.442844,-22.101754
h_836029,"Jouras, Noah",2026,30.12156,-44.209193,7.489209
h_806027,"Becker, Eric",2026,57.22903,-58.446694,-80.390617
h_824567,"Lutterman, Hudson",2026,73.08774,14.984836,-37.011522
h_703494,"Didawick, Harrison",2026,80.33497,43.00494,39.589796
h_832363,"Jackson, Zach",2026,82.62264,49.561159,-10.824595
h_838741,"Daniel, Pete",2026,97.00725,-1.906917,-14.76816
h_1000072078,"Flores, Nick",2026,93.15025,20.035275,10.461607
h_838742,"Grube, Sam",2026,93.37097,33.138711,-2.999703
h_811781,"Gates, Sam",2026,78.61981,-28.288865,43.344608
h_813811,"Kirkpatrick, Nathan",2026,83.72151000000001,19.100763,-20.287127
h_801499,"DeFranco, Dante",2026,88.89992000000001,32.470353,-21.855668
h_824567,"Lutterman, Hudson",2026,96.95047000000001,23.509806,-31.546805
h_838741,"Daniel, Pete",2026,98.37207000000001,2.867756,29.432427
h_805714,"Cooke, Henry",2026,84.49553,28.315472,29.525846
h_1000133703,"Lethert, Teige",2026,77.36877,50.714959,-3.117996
h_1000072078,"Flores, Nick",2026,96.35817,14.370778,-15.769879
h_831931,"Warden, Alec",2026,75.84063,-24.035433,-23.715669
h_838743,"Petrich, Owen",2026,87.74423,62.025965,-20.547828
h_695674,"Hughes, Treyson",2026,77.98375,-51.729211,-21.341245
h_838742,"Grube, Sam",2026,66.1413,-51.244799,23.410778
h_10063085,"Petite, Michael",2026,106.38721,10.00543,-3.087602
h_801499,"DeFranco, Dante",2026,NA,NA,NA
h_815976,"French, Anderson",2026,58.61735,-7.327625,19.758869
h_838741,"Daniel, Pete",2026,93.13451,0.185221,3.688675
h_805714,"Cooke, Henry",2026,72.64353,-69.015472,-72.666262
h_10063085,"Petite, Michael",2026,104.0029,27.556435,-14.151231
h_813811,"Kirkpatrick, Nathan",2026,69.06612,-11.546723,12.891478
h_824567,"Lutterman, Hudson",2026,64.27340000000001,12.578713,-30.302456
h_815976,"French, Anderson",2026,83.18192,-71.488045,134.652053
h_838741,"Daniel, Pete",2026,49.311,-1.67068,17.06497
h_801499,"DeFranco, Dante",2026,81.4144,47.536307,19.358441
h_824554,"Adelman, Trent",2026,83.51823,37.58015,0.772732
h_1000133703,"Lethert, Teige",2026,101.08739,16.463504,-1.935919
h_1000072078,"Flores, Nick",2026,68.24600000000001,-5.204094,-36.697261
h_695674,"Hughes, Treyson",2026,90.29776,18.385844,14.082752
h_1000162895,"Tousa, Cade",2026,88.358,9.99531,6.861718
h_1000115663,"Lee, Jacob",2026,95.79690000000001,8.761709,-39.568178
h_10063085,"Petite, Michael",2026,102.16329,36.686662,7.002574
h_813811,"Kirkpatrick, Nathan",2026,87.08404,13.390866,-4.702793
h_838741,"Daniel, Pete",2026,88.38673,3.824634,-2.106416
h_805714,"Cooke, Henry",2026,27.473679999999998,12.395354,-5.628567
h_824009,"Locurto, Nick",2026,90.58172,42.318631,9.070502
h_824567,"Lutterman, Hudson",2026,91.6369,14.049596,-4.312936
h_10063085,"Petite, Michael",2026,85.59541,27.722066,11.213533
h_813811,"Kirkpatrick, Nathan",2026,62.45022,-15.964092,-18.616399
h_1000224300,"Maher, Quinn",2026,76.98931,35.048436,-27.167328
h_806115,"Hamilton, RJ",2026,93.57956,0.757888,-22.520521
h_838742,"Grube, Sam",2026,84.12078,9.371989,28.308983
h_1000120627,"Smith, Kaden",2026,71.6725,-9.064705,18.568042
h_812510,"Quagliano, Coltin",2026,64.68443,-5.39537,-40.863
h_811781,"Gates, Sam",2026,53.07343,-67.806106,-67.593913
h_838743,"Petrich, Owen",2026,78.83727,75.953654,43.439466
h_1000462705,"Perez, Brooks",2026,61.78241,-41.745739,-56.40231
h_830145,"Lambdin, Jake",2026,75.70904,-27.247342,-52.19121
h_831482,"Ball, Ethan",2026,79.75623,-40.127636,11.955721
h_703486,"Albright, Tyler",2026,82.17536,-16.751392,-23.360601
h_1000462706,"Anderson, Collin",2026,101.65759,17.639918,-22.626578
h_805714,"Cooke, Henry",2026,105.72678,10.993091,-6.095766
h_695674,"Hughes, Treyson",2026,79.34098,-47.173529,15.86759
h_838742,"Grube, Sam",2026,80.23716,29.251522,26.385688
h_812510,"Quagliano, Coltin",2026,98.39370000000001,18.914989,-14.886399
h_835059,"DiMartini, Michael",2026,96.96419,12.661388,-27.69643
h_824567,"Lutterman, Hudson",2026,92.03089,14.512948,2.887166
h_811781,"Gates, Sam",2026,23.81789,7.364592,6.074109
h_1000462705,"Perez, Brooks",2026,97.93494,1.139276,-6.534607
h_830145,"Lambdin, Jake",2026,95.13285,20.174522,-10.706644
h_703486,"Albright, Tyler",2026,68.25651,-16.091348,-23.754742
h_805714,"Cooke, Henry",2026,81.24883,-3.059447,-44.242318
h_838742,"Grube, Sam",2026,93.20906000000001,-7.4837,33.78795
h_1000120627,"Smith, Kaden",2026,59.163410000000006,22.144106,-8.531172
h_1000068590,"Strand, Matthew",2026,97.56021,5.815429,-21.822759
h_812510,"Quagliano, Coltin",2026,85.72025000000001,-14.021537,1.653811
h_831482,"Ball, Ethan",2026,90.43154,49.099463,10.467108
h_695718,"Marsh, Bobby",2026,87.27168,5.006796,7.763781
h_830145,"Lambdin, Jake",2026,86.93931,63.90334,2.273177
h_1000462706,"Anderson, Collin",2026,85.01479,24.035356,8.418653
h_838742,"Grube, Sam",2026,98.37598,-11.301743,-17.113805
h_815489,"Lougee, Jeff",2026,91.89642,37.734396,-25.139405
h_815427,"Johnson, Trevor",2026,68.8037,-43.087876,36.714943
h_834598,"Tokheim, Teddy",2026,103.00924,33.362772,-27.016462
h_807287,"Bates, Charlie",2026,86.53654,38.90345,-9.678111
h_838741,"Daniel, Pete",2026,69.03081,7.822962,23.052785
h_831482,"Ball, Ethan",2026,74.85618000000001,53.13912,19.760324
h_824567,"Lutterman, Hudson",2026,97.33774,5.486301,14.800578
h_811781,"Gates, Sam",2026,NA,NA,NA
h_805714,"Cooke, Henry",2026,99.56114000000001,1.730359,16.442496
h_827685,"Sasaki, Rintaro",2026,99.79763,43.605416,33.397025
h_834598,"Tokheim, Teddy",2026,100.40205,6.651691,22.071731
h_807287,"Bates, Charlie",2026,69.40787,-16.268573,-1.393076
h_824567,"Lutterman, Hudson",2026,93.33382,-1.823474,-29.676508
h_824009,"Locurto, Nick",2026,97.17324,19.485697,9.297069
h_811781,"Gates, Sam",2026,80.08794,7.485185,40.213105
h_703551,"Gibson, Ethan",2026,73.5044,77.952772,-4.07784
h_837510,"Jeon, Eric",2026,105.18937,2.337099,-34.302915
h_826306,"Marsh, Tatum",2026,103.4522,7.431364,-7.79422
h_823332,"Hott, Ethan",2026,101.6151,5.847079,8.29144
h_831426,"Hurt, Willie",2026,84.5335,-11.848237,-24.131731
h_838742,"Grube, Sam",2026,78.29742,33.847284,-17.128411
h_838741,"Daniel, Pete",2026,101.22514,-0.766317,2.489794
h_831482,"Ball, Ethan",2026,73.01203,56.760784,-4.383985
h_834598,"Tokheim, Teddy",2026,82.5857,50.364535,15.920861
h_807287,"Bates, Charlie",2026,94.41058,26.161393,-12.133973
h_824567,"Lutterman, Hudson",2026,68.62998,8.599871,-21.098351
h_824009,"Locurto, Nick",2026,85.41729000000001,-34.356506,24.568131
h_811781,"Gates, Sam",2026,79.95299,-3.512284,42.420523
h_838742,"Grube, Sam",2026,67.66032,-32.555165,46.151775
h_838741,"Daniel, Pete",2026,95.02844,1.179384,-2.3384
h_823332,"Hott, Ethan",2026,54.71829,-14.62983,31.724479
h_827685,"Sasaki, Rintaro",2026,105.79811000000001,8.03563,21.27566
h_824567,"Lutterman, Hudson",2026,87.19859,-2.585382,-29.030001
h_824009,"Locurto, Nick",2026,75.8753,-38.264609,-55.283511
h_837510,"Jeon, Eric",2026,97.10416000000001,-12.056666,-18.921051
h_822679,"MacDonald, Cort",2026,67.94476,41.560994,-18.214095
h_838742,"Grube, Sam",2026,86.40291,23.783651,0.160931
h_822679,"MacDonald, Cort",2026,101.99510000000001,5.20107,27.283138
h_827685,"Sasaki, Rintaro",2026,69.47827000000001,-59.605452,56.259932
h_831482,"Ball, Ethan",2026,94.34757,2.130226,25.669427
h_838742,"Grube, Sam",2026,95.84536,22.156348,17.316129
h_805714,"Cooke, Henry",2026,101.12844,21.826827,-8.755938
h_1000087044,"Son, Junho",2026,94.67111,16.629869,18.88198
h_10026274,"Keen, Hunter",2026,65.56742,8.067961,14.082396
h_10077581,"Hudgins, Eli",2026,90.4231,0.996772,-28.630164
h_811781,"Gates, Sam",2026,98.46531,25.344308,-0.964371
h_703551,"Gibson, Ethan",2026,91.46079,38.284164,18.24019
h_695674,"Hughes, Treyson",2026,97.94376,23.115792,31.477083
h_10139818,"Nace, Breckin",2026,88.75041,7.878922,8.050329
h_1000091127,"Powell, Brady",2026,61.74671000000001,-23.313416,7.086287
h_824575,"Toole, Noah",2026,82.54168,-4.88916,-15.329083
h_831482,"Ball, Ethan",2026,82.31487,24.197183,30.849116
h_805714,"Cooke, Henry",2026,94.51323000000001,37.750163,8.228227
h_824009,"Locurto, Nick",2026,95.30290000000001,35.736327,-22.537151
h_814843,"Self, Mason",2026,93.34127000000001,-46.251199,-47.922095
h_815729,"Sparrer, Tyler",2026,92.48825000000001,16.542884,-16.15719
h_1000133418,"Whitacre, Brady",2026,59.402010000000004,-28.304693,39.937386
h_1000087044,"Son, Junho",2026,86.58291,25.506543,-37.616432
h_838742,"Grube, Sam",2026,94.45876,13.661007,-12.709857
h_814843,"Self, Mason",2026,74.16414,-2.142615,-15.179013
h_1000133418,"Whitacre, Brady",2026,77.37157,1.47516,-9.22806
h_824009,"Locurto, Nick",2026,92.26183,26.110355,-26.725722
h_811781,"Gates, Sam",2026,99.35841,10.222298,-3.067478
h_695674,"Hughes, Treyson",2026,NA,NA,NA
h_1000087044,"Son, Junho",2026,96.47105,-5.941513,30.201682
h_10026274,"Keen, Hunter",2026,83.37844,-9.884399,18.877249
h_838742,"Grube, Sam",2026,70.19290000000001,3.20866,20.038297
h_805714,"Cooke, Henry",2026,76.89392000000001,-8.749186,-17.198884
h_1000091127,"Powell, Brady",2026,75.44685,58.733822,22.50081
h_811781,"Gates, Sam",2026,100.62856000000001,-2.749429,-7.35716
h_1000133418,"Whitacre, Brady",2026,90.37294,2.447342,-17.336587
h_838742,"Grube, Sam",2026,68.76307,-48.354681,5.747209
h_824009,"Locurto, Nick",2026,98.00802,18.840938,-24.542404
h_811781,"Gates, Sam",2026,86.90645,-16.496217,19.780912
h_10139818,"Nace, Breckin",2026,70.44873,-19.988522,7.25801
h_831482,"Ball, Ethan",2026,91.05015,-0.233092,42.289363
h_838742,"Grube, Sam",2026,57.460750000000004,-45.432156,-4.07212
h_824009,"Locurto, Nick",2026,102.25421,-5.046082,-21.067511
h_804826,"Ogden, Jake",2026,96.26823,-9.961728,-29.306746
h_804562,"Cuvet, Daniel",2026,69.03960000000001,44.697723,13.171881
h_806227,"Sosa, Alex",2026,85.49733,6.008078,-0.30884
h_824567,"Lutterman, Hudson",2026,97.09016,9.351045,1.737321
h_703551,"Gibson, Ethan",2026,75.38835,-30.641168,-58.059203
h_804746,"Williams, Derek",2026,99.88392,33.099939,-12.736112
h_807408,"West, Brylan",2026,86.23018,55.030413,27.228159
h_804451,"Sheahan, Vance",2026,89.84059,-16.284732,-2.089006
h_828345,"Alvarez, Alonzo",2026,96.21108000000001,-6.559448,-9.811784
h_806678,"Peralta, Fabio",2026,79.48371,-19.546039,48.417127
h_804826,"Ogden, Jake",2026,95.30632,28.095535,-13.74224
h_831482,"Ball, Ethan",2026,60.372240000000005,-56.050069,-10.842041
h_838742,"Grube, Sam",2026,95.69884,17.848755,0.570159
h_804746,"Williams, Derek",2026,98.7398,-5.255369,35.160057
h_804451,"Sheahan, Vance",2026,31.36236,-18.454565,29.050428
h_828130,"Dubovik, Dylan",2026,99.66078,-2.228003,-12.083039
h_828345,"Alvarez, Alonzo",2026,69.75074000000001,59.749206,-33.9708
h_805714,"Cooke, Henry",2026,73.11666,-13.73251,-14.457394
h_824009,"Locurto, Nick",2026,80.64885,-9.695177,22.805357
h_824567,"Lutterman, Hudson",2026,76.70034,15.925636,-15.108846
h_828130,"Dubovik, Dylan",2026,92.59562,46.260286,12.587044
h_828345,"Alvarez, Alonzo",2026,99.41504,24.812426,9.573665
h_806678,"Peralta, Fabio",2026,99.19597,6.604126,-9.714244
h_804562,"Cuvet, Daniel",2026,76.3279,27.131925,-31.644077
h_703551,"Gibson, Ethan",2026,91.61304,49.672295,-10.06179
h_838743,"Petrich, Owen",2026,91.90891,21.935432,34.371749
h_828130,"Dubovik, Dylan",2026,91.38877000000001,13.42665,25.376313
h_803344,"Galvin, Max",2026,36.112030000000004,13.520299,-5.148062
h_806678,"Peralta, Fabio",2026,70.71427,27.949623,18.632723
h_813298,"Milano, Gabriel",2026,98.00078,19.346031,3.156424
h_831480,"Oxendine, CJ",2026,71.51652,51.276768,29.496008
h_824009,"Locurto, Nick",2026,73.83105,-38.037402,-54.916403
h_831481,"Chandler, Aimon",2026,86.19023,64.789388,-12.571866
h_813527,"Gary, Bennett",2026,94.46835,-1.118331,14.701842
h_813915,"De Goti, Brandon",2026,75.5964,-7.034979,-36.826375
